city,district,front,size,property_age,bedrooms,bathrooms,livingrooms,kitchen,garage,driver_room,maid_room,furnished,ac,roof,pool,frontyard,basement,duplex,stairs,elevator,fireplace,price,details
 ??????,   ?? ?????? ,???,298,0,3,4,2,1,0,0,1,0,0,0,0,1,0,0,1,0,1,45000,"??? ??????? ?? ?????? ???? ?????? ????? ??????? 
??????? ?????? ?? ??? ???? ?????? ????? ??? ???? ?? ?? ???? 
???? ???? ????? ?????? ?????? ?????? ????????"
 ??????,   ?? ?????? ,????,300,0,6,5,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,40000,"???? ??????? ??? ????? 
?? ?? ?????? ??????
????? 300 
???? 18 ????? ????? 
??????? ????? 
??? ????? 
???? 
???? 
?????? ???? 
???? ???? ?? ??? 
3 ??? ??? 
???? ????? 
???? ???? ??????? 
??? ???? ????? 
-?????? ????? ?? ????-
??????? 40 ???? ???? ???..."
 ??????,   ?? ?????? ,???,250,0,4,5,2,1,1,1,1,0,1,1,0,1,0,0,1,0,0,90000,"???? ??????? ??????? 
? ??? ??? ???? ?????? ?????
???? ????? ?? ?????? ????? ???? ????? ????? ????
???? ???? ?????"
 ??????,   ?? ?????? ,????,300,6,4,5,3,1,1,1,1,0,1,0,0,1,1,1,0,0,0,120000,"??????? ??? ????? ???? ???? ??? 
????? ?? ??? ??????? ? ??? ? ????? ??? ????? ?????? ???? ?? ???? ????? ? ????  ? ???? ???? ????"
 ??????,   ?? ?????? ,???? ????,580,20,7,5,1,1,1,1,1,0,1,0,0,1,0,0,1,0,0,150000,"??? ??????? 
??????? :??? ?
??????? : ????? ????
????? ?? :-
???? ???? 
?????
????? ?????? ??? ????? ?????? 
???? ???? 
????? 
???? ????? 
? ??? ??? 
? ???? ??? ??????? 
??????? :-
???? ??????? 
???? ???? 
????? ????? 
????? ????"
 ??????,   ?? ?????? ,???,230,0,3,5,2,1,1,1,1,0,1,0,0,1,0,0,1,0,0,90000,"??? ???????
???? ???? ????? ?????
????? ?? ? ??? ??? ????? ????? ?? ?????? ????? ???? ????? ????? ???? ????
????? ????? ???? ????? ???"
 ??????,   ?? ???? ,????,460,0,5,5,3,1,1,1,1,1,1,1,1,1,0,0,0,0,0,400000,"??????? ??? ????? ?? ??????? ??? vip ??? ??????? ???? ?????? ???? ??? ??? ?????? ????? ?????? ??? ??????? ???? ????? ? ???????? ?? ????? ??????? ?? 280 ??? ??? 450 ??? 
????? ?? ????????? ????? ?? ????? ??????? ???????? ??? ????? ????? ????? ????? ??..."
 ??????,   ?? ?????? ,???,228,0,4,5,2,1,1,1,1,0,1,0,0,1,0,1,1,0,0,150000,"??????? ????? ????? ?? ???? ??????? 
????? ?????? ??? ???? ????? ????? ???  
??????? ?????? ????? ???:
? ???
????
????
? ??????
???? ?????/ ????
???? ??? ???????
??????? ????
( ??????? ?????? ????.??? ???? )
????????? ???????? /??????????-??????????"
 ??????,   ?? ?????? ,????,200,4,5,5,2,1,1,1,1,1,1,1,0,1,0,1,1,0,1,110000,"???? ????? ???????  ?????? ?? ???? ???????? 
????? ??????? ???? ???? 
????? ?????? ???? ?????
 ???? ???? ????? ??????? ???? 
????? ?? ???? ??????
 ??????? ????
 ???? ??? ??????? ????? ??????? 
????? ?????? ???? ???? ??? ?????? 
??????? ?????? ???????..."
 ??????,   ?? ???????? ,???? ????,350,4,5,5,2,1,1,1,1,0,1,0,0,1,0,0,1,0,1,125000,"??????????
???? ????? ????? ????????? ?? ???????? ???? ????? ???? ????? ????? ????? ???? ????? ???? ??? ????? ???? ? ????? ????? : ???? ????? ???? ?3 ??? ??? ????? ?? ????? ?????? ????? ?????? : ???? ????? ????? ???? ????? ???? ????
 
?????? ??? ????..."
 ??????,   ?? ?????????? ,???? ????,300,7,4,3,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,125000,"???? ???? ????? ??? ???????? ???? ????? ???? ?????? ????? ????? ????? ?????? ???? ???? ?????? 
?????? ???????? ?????? ??? ??? ?????? ??? ??????? ??????? ???? ??? ??? ????? ????? ?????? ??????? ?? ????? ????? ?????? ????? ?? ?????? ???? ????
??? ?????..."
 ??????,   ?? ?????? ,????,250,0,5,5,1,1,1,0,1,0,0,0,0,1,0,1,1,0,0,80000,"??????? ???? ????? ?? ???? ????? ??? ?????? ?? ??????? ???? ??????? ???????? ???????? ?????????. ?????? ????? ??:



######????? ??????######
??? ????? ???? ???? ????
????
???? ?????
???? ???? (???? ??? ?????? ???? ?????)

######????? ??????######
? ..."
 ??????,   ?? ?????? ,????,600,5,7,5,5,1,0,0,0,0,0,0,0,1,0,0,1,0,0,140000,"???? ??? 2115/2116
????? ??????? ??? ????? ????? ?? 
?????? ??????? ??????? ???????? ????
????? /             140??? ????? ??????? 
????? ????? ?? ?? ???? ?? ???


????? ?????? 
???? ???????? 
?????? ?? ?? ?? ?????? 
???? ??????? ???? ?? 2200 ???? 
?..."
 ??????,   ?? ????? ,???,298,0,5,5,3,1,1,0,1,0,0,1,0,1,0,1,1,0,0,50000,"?????? ????? ????? ???? ??????? 
????? ?? ??????? ??? ????? 
??????? ???? ???????? ?????? 
??/?/????

??????? ???? ?? (0590619012)

?????? ??? ??? (??.??? ???) 
??????  ??? ????? (??.??? ???)"
 ??????,   ?? ?????? ,????,300,0,4,5,1,1,1,1,1,0,0,0,0,1,0,0,1,0,0,45000,"????? ????? ?? ?????? ???? ??
????? ???
????? ?????
??? ???? ???
?? ???? ??????
???? ???? ????? ????? ????? ????
 ???? ???? ??????"
 ??????,   ?? ?????? ,????,300,0,4,5,2,1,1,1,1,0,1,0,0,1,0,0,1,0,0,85000,"??????? ????  ?? ?????? 

????? 300 ??? 
???? 20 ????? 

???? ????? ????? ????
???? ? ???? ????? ? ???? ??????? ? ???? ????? 

????? ????? 

4 ??? ??? ? ???? ?????"
 ??????,   ?? ??????? ,????,1600,35,5,5,5,1,1,1,1,0,0,1,0,1,0,0,1,0,0,70000,"???? ??????? ?? ??????? ??????? 1600 ??? 
????? ??????? ?? ??? ????? 
?????  ?????? ???? ???????? 
 ????? ????? ????? ????? ??????? ???? ??? ????????? ?????????? ?? ??????? 
???? ???? ?????  
 ????? ???????? ?? ???? ?? ?????? ?????? ????? ????"
 ??????,   ?? ?????? ,???,250,0,4,5,2,1,1,1,1,0,1,1,0,1,0,0,1,0,0,90000,"???? ???????
???? ????? ???
?????? ????? ?? ? ??? ??? ???? ?????? ?????
????? ? ????? ????
????? ?????
????? ?????
????? ????? ???? ????
???????? ????? ??? ????"
 ??????,   ?? ?????? ,???,375,3,5,5,2,1,1,1,1,1,1,1,0,1,0,0,1,0,1,110000,"?????
???? ??????? ????? ???? ?????? ?? ??????..
?????  ???? ???? ?????? 

?????? ?????? ??? ???? ??????? ?????? ????? ??????? ???? ???? 

???? ???? ?????

???? ???? ????

???? ???? ?????

???? ?? ????? ????? ????? ????? ??????

???? ?????? 

???? ??..."
 ??????,   ?? ??????? ,???,300,15,7,5,2,0,1,1,1,0,0,0,0,1,0,1,1,0,0,50000,"??? ???? ?????? ??????

???? ??????? ??? ?????? 

?????? ?????? ????? ????? ?? ????????? ????? ?? ???? ???? ?? ???? 

?????? ??? ???? ????? ?? ???? ?????? ???????? ???? ???? ??? ??? ?????????"
 ??????,   ?? ?????? ,???,3000,19,3,5,5,1,1,1,1,1,1,0,1,1,1,0,0,0,0,250000,"??????? ????? ?? ? ??? ?????? ? ??? ? ??? ??? ????? ????? ??? ?? ????? ????? ????? ???? ? ??? ??? ?????? ???????? ????? ??? ???? ???? ???? ??????? ?????????? ???? ???? ??? ??? ???? ????????? ???? ??? ????? ????????? 
??????? 
 0558341000
0502267502"
 ??????,   ?? ????? ,???,312,10,4,5,2,1,0,1,1,0,1,0,0,1,0,0,1,0,1,85000,"???? ??? ????? ????? ?? 

????? ?????? / ???? - ???? - ???? - ???? - ??? - ?????? - ?????? ???? - ??? 

????? ????? / ???? - 4 ??? ??? ?? ????? ???? 

????? ?????? / ???? ????? - ???? ???? ?? ???? ???? 

?????? ???? 

??????? ????? ???? ?? ??? 3

*??..."
 ??????,   ?? ??????? ,???,350,2,5,5,2,1,0,1,1,0,1,0,0,1,1,0,1,0,1,90000,"??????? ???? ??? ???? ??? ??????? 
????? ?? ???? ????? ??? ???? 
???? ???? ????? ???? 
???? ????? ???? 
????? ?????? 
5 ???? ??? ???? ?????? ??? ????? 
????? 
????? ???? ????? ???? ??? 
?????? ???? 
?????? ????? ???????? ????? 
?????? ???? ????? 
???..."
 ??????,   ?? ???????? ??????? ,3 ?????,1600,4,5,5,3,1,1,1,1,0,0,1,0,1,0,0,0,0,0,250000,"??? ??????? ?? ?? ???????? ??????? ?????? ????? 1800?
??? 3????? ????? ???? ????
???? ????? ????? ?? ???? ??? ?? ??? ???? 
?? ????? ?????? ????? ???? ????? ?? 10 ?????? 
??????? ?????? ????? ?? ???? ????? ????? ?3??? ??? ?? ????? ???? ????? 
?????? ?..."
 ??????,   ?? ?????? ,????,300,0,4,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85000,"?? ????? ??? (14)
??- ??? ?????? ( ???? ??????? ) 
??- ???? / ??????
??- ??????? ( 300 )?
??- ?????? / 20 ????
??- ???????/ ????? ?????
-----
???? ???????? ????? ???????
??????? ?????? ??????????
??????-??????-???? ????? ?????????
 0555373139"
 ??????,   ?? ???????? ,???,253,5,4,5,1,1,1,0,1,0,1,1,0,1,0,0,1,0,0,50000,"???? ??????? ??? ????? ????? 
???? ????? ??? 

???? ????? ????  ???? ???? ????? 
???? ???? ?????? ????? 
???? ????? 
??????? 
????? ?????? ???? ??? ???  ????? ???? ????? 
????? ?????? 
??????? 50000 ???? ?????"
 ??????,   ?? ????? ,???,500,0,7,5,2,1,1,1,1,0,1,0,0,1,0,0,1,0,0,160000,"??????? ???? ????? ????? ??? ?????


????????? : 
• ???? ????? 
• ???? ???? 
• ???? ???? ????? 
• ???? ???? 
• ???? ?????? ????? 
• ???? + ???? ????? 
• ???? ???? ?? 

????? ????? :
• 3 ??? ??? 
• ???? ?????? + ????? 

????? ?????? : 
• ???? ????? 
•..."
 ??????,   ?? ????? ,????,1000,25,5,5,3,1,1,1,1,0,1,1,1,1,1,0,1,0,1,160000,"??? ??????? 

??? ??? ??????? ????? ???? ??????? 

?????  1000 ??? 
????? ?? 
??? ??? ? 
??? ?????? ???? 
?????? ????? ?? 

??? ????? ???? ????? ???? ???? ????? ????? (???) ????? ????? ????? ???? ..

????? ?????? 
????? ?? ???? ??????? ??????? ??? ??..."
 ??????,   ?? ?????? ,????,250,0,5,5,1,1,1,0,1,0,0,0,0,1,0,1,1,0,0,80000,"??????? ???? ????? ?? ???? ????? ??? ?????? ?? ??????? ???? ??????? ???????? ???????? ?????????. ?????? ????? ??:



######????? ??????######
??? ????? ???? ???? ????
????
???? ?????
???? ???? (???? ??? ?????? ???? ?????)

######????? ??????######
? ..."
 ??????,   ?? ?????? ,???,300,0,4,4,2,1,1,0,1,0,1,0,0,1,0,0,1,0,0,85000,
 ??????,   ?? ?????? ,????,352,30,7,5,2,1,1,0,1,0,1,1,0,1,0,0,1,0,1,80000,"????? ????? (???? ??? ???? ????? ???? )
========================= 


???? ????? ???????( ??? ??????? ) ??????? :

???? (??? ???????) ????? ??????? ????? ??????? ?? ???? ????? ??????? ?????? ?????? ???? ????? .

?????? ?????? ?? ( 3 ????? ?????? ?????..."
 ??????,   ?? ???????? ,???,225,0,4,3,2,1,1,0,1,0,1,0,0,1,0,0,1,0,0,100000,"??????? ???? ??? ???? ?????? ??? 1623
????????? : ???? ??? ???? ????? ?? : 
????? ?????? ????? ?? ???? ??????? + ???? + ???? + 2 ????? ???? 
????? ?????? ????? ?? ???? ??? ???? ???? ????? + 2 ????? ???? 
????? ?????? ???? ?????? + ???? + ???? + ???? ..."
 ??????,   ?? ?????????? ,????,200,8,4,5,2,1,1,1,1,0,0,0,0,0,0,1,0,0,0,90000,"??????? ???? ??? ?????????? 
?????200???
???? ?????
?????
 ???? ????? ????? ????? 
????? ????? ???? ???? ??? ????? 
????? ???? ????? ????? ???? 
??????????"
 ??????,   ?? ?????????? ,????,220,8,4,4,3,1,1,0,1,0,1,0,0,1,0,0,1,0,0,90000,???? ??????? ?? ?? ?????????? ??? ???? ????? ?????? ???? ???? ????? ???? ??????? ???? ????? ???? ????? ?????? ???? ??? ??? ????? ???? ?????
 ??????,   ?? ?????? ,????,300,0,4,5,2,1,1,1,1,0,1,0,0,0,0,0,1,0,0,85000,"??????? ????  ??? ????? ?? ?? ??????

300?  ???? 20?  ?????

- ??????? 6 ???? ??? 
- ???? ????? 
- ???? ???? 
- ???? ??????? ????? 

????? ??????: ????. ???? . ???? . ???? . ?????? .???? ?????
????? ?????: 4 ??? ??? ????? ????? 

???? : 85?000 ???? 
..."
 ??????,   ?? ?????? ,???? ????,280,0,5,5,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,42000,"??? ????? ??????? ?????? 52 ??? ?????? ??????? 
?????? 
???? 
???? 
???? 
???? ???? ???? 
???? 
2 2????? ???? 
????? ????? ???? ??? ??? ????? ???? ????? ????? 
???????? ??????? ?????? 0502750832"
 ??????,   ?? ????? ??? ,???,270,30,3,5,3,1,1,1,1,0,1,0,0,1,0,1,1,0,0,70000,"???? ?? ????? ?????? (?? ????? ???)  ???? ??? ??????? 
??????? ??? ? ??? ??? ???? ? ?????? ? ????? ???? ???? ????? 
??????? ??? 

??????? ???? ?? ??? ?? ?????? ??????? 
0508252248"
 ??????,   ?? ???????? ,????,312,4,5,5,2,1,1,0,1,1,1,0,0,1,0,0,1,1,0,90000,????? ??????? ?? ?????? ? ???? ?????? ????? ????
 ??????,   ?? ???? ,????,400,0,4,5,3,1,1,1,1,1,1,0,1,1,0,0,1,0,0,400000,"??????? ??? ????? ?? ??????? ??? vip ??? ??????? ???? ?????? ???? ??? ??? ?????? ????? ?????? ??? ??????? ???? ????? ? ???????? ?? ????? ??????? ?? 280 ??? ??? 450 ???"
 ??????,   ?? ?????? ,???,375,11,4,5,3,1,1,1,1,0,1,0,0,1,0,0,0,0,0,95000,
 ??????,   ?? ?????? ,????,300,0,5,5,3,1,1,1,1,0,0,1,0,1,0,0,0,1,1,120000,"???? ??????? ?? ?????? 
????? ?? ??? ????? ????? ????? ??????? ???? ?????? ??????
???? ????? ????? ???? ?????? ????? ??????? ??????? ???? ?????? ??????
3 ??? ??? ??????? ???? ?????? ?????
???? ????? ????? ????? ????? ???? ?????? 
?????? ???? ???? ???..."
 ??????,   ?? ???? ??? ,???,450,3,7,5,2,0,1,0,0,0,0,0,0,1,0,0,1,0,1,60000,
 ??????,   ?? ?????? ?????? ,????,200,7,3,5,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,31000,"???? ????? ??????? ??? ????? ??????? 
???? ??? ???? ???? ?????
?????? ????? ????? ?? ???? ??? ????? ???? ????? ????? ???? ????? ???? ???? ????? ???? 3??? ????? 3 ????
??????? ?????? ????? ??????? ??????? ?? ??? ??? ???? ????? ???? ??? ????? ?? ?? ?? ..."
 ??????,   ?? ???????? ,????,384,0,5,5,2,1,1,1,1,0,0,1,0,0,0,0,1,0,1,80000,???? ????? ??? ????? ??????? ???? ????? ??? ???????? ???? ?? ??????? ???????? 0555736810 / 0536222759/0503466604
 ??????,   ?? ???????? ,???,250,0,5,5,1,1,1,0,0,0,0,1,0,1,0,0,1,0,0,55000,????? ???? ????? ?? ???????? ????? ????? ???? ???? ??? ???? ???? ???? ?? ???? ????? ?????? ? ??? ???
 ??????,   ?? ?????? ,????,686,25,5,5,3,1,1,1,1,0,1,1,1,1,1,0,1,0,1,150000,
 ??????,   ?? ?????? ,????,425,33,4,3,2,1,1,0,1,0,0,1,0,1,0,0,0,0,0,80000,
 ??????,   ?? ???? ,???? ????,300,0,4,5,3,1,0,0,1,0,0,0,0,1,0,0,1,0,0,37000,???? ????
 ??????,   ?? ?????? ,????,250,0,5,5,1,1,1,0,1,0,0,0,0,1,0,1,1,0,0,80000,"??????? ???? ????? ?? ???? ????? ??? ?????? ?? ??????? ???? ??????? ???????? ???????? ?????????. ?????? ????? ??:



######????? ??????######
??? ????? ???? ???? ????
????
???? ?????
???? ???? (???? ??? ?????? ???? ?????)

######????? ??????######
? ..."
 ??????,   ?? ?????? ,????,360,0,5,5,2,1,1,1,1,0,1,0,0,0,0,0,0,0,0,110000,"????? ???????  .......
         ((((((?????? ?????? ))))
**????? ?????? **
&???? ????? 
&???? ????? ?? ????? +???? 
&???? ???? +??????? +????? +????
&???? ???? ?????? ??? ?????? 
&???? ????? ?? +???? 
&???? ???? 
&???? ???? 
&????? 
((???? ?????? ???..."
 ??????,   ?? ???????? ,????,312,0,3,4,2,1,1,0,1,0,0,1,0,1,0,0,1,1,0,65000,"???? ??????? ?? ???????? ????? 
????? ?? ???????"
 ??????,   ?? ????? ,????,390,5,7,5,4,1,1,1,1,0,1,0,0,1,0,0,1,0,0,130000,"???? ??????? ?????? ??????? 
????? ?? : ??????? 
??? ???? ????? ???? ???? ???? ???? ????? ????? ???? ?????  ????? ???? 
????? ?????? : ? ??? ??? ? ???? ????? ?????? ?????? ????? 
????? ? ?????? ?????? ? ??? ???????? ."
 ??????,   ?? ?????? ,????,280,3,4,3,1,0,1,0,1,0,0,0,0,1,0,0,1,0,1,3300,"??? ????? ???????  ????3300
????????? 
??????
???
????
???? 
???? 
???? ???? ?? ?????
????? ????? ???? ??? ??? ????? ???? ????? 
???????????? ???? ????? ???? 
???????? ??????? ?????? 0502750832"
 ??????,   ?? ?????? ,????,200,2,6,5,2,1,1,0,1,0,1,0,0,1,0,1,1,0,0,90000,"??????? ????? ?? ?? ?????? 
????? ?????
??????? ???? ??:

????? ??????:-
????
????
????
????
???? ??????
???? ??? ???????
???

????? ?????:-
? ??? ???
???? ?????
?????? ????
???? ?????

?????:-
???? ?????
???? ?????
????? ????

?????? ?? ?????? ?????..."
 ??????,   ?? ?????? ,???,230,0,5,5,2,1,1,1,1,0,1,0,0,1,0,1,1,0,0,85000,"???? ??????? ??? ????? ?? ?????? 
????? ?????? :
???? ???? 
???? ???? 
???? 
???? 
??? ????? ????? 
???? ???? 
 ???? ??????? ?????
????? ????? :
???? ????? 
?????? ??? 
???? 
?????? ????

????? :
???? ?????
???? ???? 
???? ????"
 ??????,   ?? ??????? ,4 ?????,360,0,4,3,2,1,1,0,0,1,1,0,1,1,0,0,1,0,0,75000,???? ???? ?????? ???????  ???? ??? ????? ?????  ?????  ???? ????? ???? ????? ?????? ????? ????????  ??????
 ??????,   ?? ???????? ,????,312,2,3,5,2,1,1,0,1,1,1,1,0,1,0,0,1,0,0,145000,"???????  ????   ????? ????  ???? ?? ? ??? ????  ??????? ?????????
???? ???? ?????   ???? ????    ????? ???? ????   ????     ?? ?????? ?? ???? ???????  ????? ???? 
????? ?????? ? ??? ??? ????? ????? ?? ??????  
??????   ?????    ???? ????   ???? ?? ??..."
 ??????,   ?? ?????? ,???,460,4,5,5,1,1,1,1,0,0,1,1,0,1,0,0,1,0,1,75000,"??????? ??????? ?? ??????
???? ????? ??? ???????????
???? ? ???? ??
????? 460?

???? ???? ??????? ???????

???????? ????? ?? :

???? ????
_???? ???? ?????
_????
_????? ???? ?? ??? ?????? _ ????? ?? ???? ???? 
_?????
_?????
_????? ????
_????? ?? ?????..."
 ??????,   ?? ????????? ,???,300,2,3,5,2,1,1,1,1,0,1,0,1,1,0,0,0,0,0,220000,"???? ???? ?? ?? ?????????

???? ????? 300?
3 ??? ??? ????? - ???? - ???? - ???? - ???? ????? - ???? ???? - ???? ???? - ???? ??? - ???? ????? ??? ??????"
 ??????,   ?? ??????? ,????,250,0,5,5,2,0,1,0,1,0,0,0,0,1,0,1,1,0,0,50000,??? ??????? ?? ?? ???????
 ??????,   ?? ?????? ,???? ????,350,0,5,5,1,1,1,0,1,0,1,1,0,1,0,0,1,0,0,55000,"???? ??????? ?? ?? ?????? ??????
?????? 15 ????? 20 ????
????? ?? ???? ?????+??? + ???? + ????+ ????+ ??? ???? ????
????? ????? ???? ??? ??? 
?? ????? ???? ?????
???? ? 55000 ??? ????? ?? ??? ???? 27000 ???"
 ??????,   ?? ?????? ,????,450,0,5,5,1,1,1,1,1,0,1,1,0,0,0,0,1,0,1,60000,"??? ??????? ???????450
????????? 
?????? 
??? 
????
???? 
???? 
???? ???? ???? 
????? ????? ???? ??? ??? ????? ???? ????? 
????? ?????? ???? ????? ????  
???? ?????? ??? ??? ????? ?????
???? ???? 
 12 ???? ????? ????
???????? ??????? ?????? 050275083..."
 ??????,   ?? ?????? ,???? ????,500,14,4,5,1,1,1,1,1,0,1,1,0,0,0,0,1,0,0,45000,???? ??????? ??? ?????? ???? ????? ????? ???? ????? ??? ???? ????? ????? ????? ?? ???? ????? ????? ???? ????? ????? ??? ?????? ?????? ????? ??? ??????? ???? ?????? ???? ????? .                           ???????????? ??????? ??????? ????????? ????????...
 ??????,   ?? ?????? ,???,260,0,3,3,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,100000,"???? ??????? ?? ?? ?????? ???? ?? ??????
????? ?? ???? ????? ?????
?????? ???? ??????? ??? ???
????? ?????? ?? ????? ?????? ???? ?????? ????? ????? ??????
????? ????? ???? ???
????? ???? ????? ????
????? ??? ??? ???? ???????"
 ??????,   ?? ??????? ,????,205,0,5,5,2,0,1,0,1,0,1,0,0,1,0,1,1,1,0,140000,"??????? ???? ?? ?? ??????? ??? ??? (4001)
????? 
??????? 
????? ?????? / ??????? + ???? + ? ???? ???? + ???? ????? + ???? ?????
????? ????? / ? ??? ????? ???
????? ?????? / ???? ? ? ????? ??? ????
???????? - ???? + ?????? ?? ??? ?????
???? ????
???? ..."
 ??????,   ?? ?????? ,???,250,2,4,5,2,1,0,0,1,0,1,0,0,1,0,1,1,0,0,85000,"??????? ???? ?? ?? ?????? ????? 
????? ?? ????? ?????? 
???? ????? ????? ????? 
???? ????? ??????? ??????? ???? 
????? ?????? ???? ?? 
???? ??? ???? ???? ???? 
??????? ??? ????? ???? ???? 
????? ???? ???? ????? ????? ???? 
????? ???? 
????? ?????? 
?..."
 ??????,   ?? ?????? ,????,250,0,5,5,1,1,1,0,1,0,0,0,0,1,0,1,1,0,0,80000,"??????? ???? ????? ?? ???? ????? ??? ?????? ?? ??????? ???? ??????? ???????? ???????? ?????????. ?????? ????? ??:



######????? ??????######
??? ????? ???? ???? ????
????
???? ?????
???? ???? (???? ??? ?????? ???? ?????)

######????? ??????######
? ..."
 ??????,   ?? ?????? ,???,460,4,1,5,1,1,1,1,1,0,1,1,0,1,0,0,0,0,1,75000,"??????? ??????? ?? ??????
???? ????? ??? ???????????
???? ? ???? ??
????? 460?

???? ???? ??????? ???????

???????? ????? ?? :

???? ????
_???? ???? ?????
_????
_????? ???? ?? ??? ?????? _ ????? ?? ???? ???? 
_?????
_?????
_????? ????
_????? ?? ???? ..."
 ??????,   ?? ?????? ,????,200,3,7,5,2,1,1,0,1,0,1,0,0,1,0,1,1,0,0,90000,"???? ??? ???? ??????? ??? ?????? 
????? ?? :
????? ?????? ????? ?? :
???? + ???? + ???? + ???? ??? + ???? + 2 ????? ???? + ??? + ???? ????? 
????? ????? ????? ?? :
4 ??? ??? + ???? + 2 ????? ???? 
????? ?????? ????? ?? :
???? ????? + ???? + ???? ????..."
 ??????,   ?? ???? ,????,155,0,3,5,2,1,0,0,1,0,1,0,0,0,0,0,1,0,0,180000,"???? ????? ??? ????? ????? ????? ???? ????? ??????
????? ????? ???? ???? ?????
???? ?????? ???? ???????
????? 3 ?????:???? ???? ????? ???? ????? ????? ????? ??? ?????? ???? ??? ?????? 2 ????? ?? 3 ??? ??? ? 3 ????? ???? ?????? ?????? ????? ?? ?????? ..."
 ??????,   ?? ?????? ,???,400,0,5,5,1,1,0,0,1,1,0,0,0,0,0,0,1,0,1,60000,"??? ??? ????? ??????? ?? ?????? ?????? ?????? 
?????"
 ??????,   ?? ??????? ,????,300,10,4,3,2,1,1,1,1,0,0,0,0,1,0,0,1,0,0,65000,"???? ??????? ??? ??????? ??
????? ???? ???? ??? ???? ??

? ??? ??? ? ? ????? ???? ? ???? ??
???? ????? ????? ? ??? ???? ? ??? ???? ??
?? ????? ? ???? ? ?????? ?? ????? ??

????? ?? ??? ???? ???? ??"
 ??????,   ?? ?????? ,????,375,4,5,5,3,1,1,1,1,0,1,1,0,1,0,0,0,0,0,120000,???? ??????? ?? ?????? ???? ????? ?? ??????? ???? ??? ??? ???? ????? ???? ???? ????? ????? ???? ????? ??????? ???? ????? ????? ? ??? ????? ????? ????? ?????? ? ??? ?????? ???? ????? ????? ????? ????? ??????? ??? ??????? 0562500031 ... 920010213
 ??????,   ?? ?????? ,???,300,2,5,5,1,1,1,0,1,0,1,0,0,1,0,1,1,0,0,85000,"??????? ???? ?????? ?? ?? ?????? 
?????? ???? ?? ???? ????? ????? 
???? ??????? ??????? ???? ????? ???? ??????? ????? 
?????? ?????? ?? ???? ??? ???? ????? ????? ??????? ???? ????? ???? ?????? ?? ???? ????? ????? ????? ???? ???? ???? ????? ?????"
 ??????,   ?? ?????? ,????,300,0,4,5,1,1,1,0,0,0,0,1,0,1,0,1,1,0,0,38000,??? ??????? ????? ?? ?????? ????? ??? ??? ???? ?? ????? ?????? ????? ?? ???? ????? ??? ???? ??? ????? ??? ???? ???? ???? ???? ???? ?? ???? ???? ???? ??? ??????? ????? ????? ????? ????? ???? ?? ???? ????? ???? ??? ???? ???? ? ?????? ??? ???? ???? ????...
 ??????,   ?? ????? ,???? ????,340,0,3,3,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,55000,"?????? ??? ????? ??????? ??????
???? ??????? ?????? ????? ????? ???? ??????
?????? ???? ??? ????
????? ?? / 
???? ???? + ???? +???? + ?????? ???
 +???? + ?????? ???? +??? + ?????? 
 ?????? ??? + ???? ????
***************
????? ???? ???? ???
 ????? / ..."
 ??????,   ?? ?????? ,???,250,2,7,4,2,1,1,1,1,1,0,0,0,1,0,0,1,0,0,110000,"???? ??? ????? ????? ???????

?????? : ???? ???????? 

????? ??????: 
???? ???? 
???? ???? 
???? ???? 
???? ??????? ?????
???? ???? ??????? ?? ?????? 
?????? ???? 
????? ?????? :
???? (???? ??????) 
???? ?????  
?????? ??? 
????? ?????? : (???????)
?..."
 ??????,   ?? ?????? ,????,300,15,5,4,3,1,0,1,1,0,1,0,0,0,0,0,1,0,0,120000,"??????? ??? ????? ???? ???? ??? 
????? ?? ??? ??????? ? ??? ? ????? ??? ????? ?????? ???? ?? ???? ????? ? ????  ? ???? ???? ????"
 ??????,   ?? ????????? ,???? ????,450,13,7,5,2,1,1,1,1,1,1,0,0,1,0,0,1,0,0,120000,"???? ????? ??? ????? ???????
 ????? 450 ?????? 
???? + ???? 
???? ???? ???? ???? 
?????? ?????? ????? ????? 
?????? ????? 
?????? ????? 
???? ????? ?????? 
???? ???? 
???"
 ??????,   ?? ?????? ,???,500,10,5,5,5,1,1,1,1,0,1,1,0,1,1,0,1,1,0,150000,"???? ??? ?????? ??????? 
??? ????? ???? ????? ?????? ????? ????? ??????? ?????? ????? ????? ???? ???? ???? ????"
 ??????,   ?? ???????? ,???,290,0,4,4,3,1,0,0,0,0,0,0,0,0,0,0,1,0,1,60000,"??? ??? ????? 
???? ????? ????? ????? ? ???? ???? ????? ????? ????? ???? ????? ???? ?? ????? ?????? 
????? ????? ????? ???? ??????? ????? ???? ????? ????? ???? ??? ..
??????? / ??????????"
